order_id,company,city,order_time,vehicle_type,distance_km,parcel_weight_kg,price_rs,status,delivery_time_min,customer_rating,customer_feedback,sentiment_label,merchant_id,driver_id,cod_flag,promo_used,order_value_rs,shipment_type,service_level
ORD106096,Shadowfax,Calicut,04/25/24 2:39,Van,1.06,1.03,59.88,delayed,8.3,2,"Very poor service, won't recommend Expected better.",negative,m_2541,d_78746,0,0,53.03,B2B,standard
ORD104983,DTDC,Jaipur,04/11/24 16:27,Tempo,14.96,2.16,182.28,delayed,116.1,1,"Order lost, support unhelpful Expected better.",negative,m_9767,d_74141,1,1,482.62,B2C,express
ORD103488,DTDC,Mumbai,07/01/25 19:56,2W,0.3,0.37,35.45,delayed,21.1,2,Driver cancelled multiple times Quick response from support.,negative,m_1566,d_21199,0,0,790.78,B2C,express
ORD111979,Shiprocket,Thiruvananthapuram,04/01/25 15:42,Van,11.45,9.31,181.55,delayed,64.8,1,"Very poor service, won't recommend",negative,m_6223,d_23268,1,0,2326.97,B2C,express
ORD102036,Delhivery,Chennai,04/12/24 14:59,2W,2.96,3.78,81.64,delayed,5,4,Smooth pickup and delivery Expected better.,positive,m_4081,d_96640,0,0,257.62,B2C,standard
ORD108388,Porter,Jaipur,03/11/25 11:40,2W,1.72,0.83,42.21,delayed,20.6,4,Smooth pickup and delivery,positive,m_1900,d_16022,0,1,57.7,B2B,standard
ORD100747,Shadowfax,Mumbai,07/13/25 7:11,2W,4.13,0.33,54.17,delayed,27.4,2,"Delivery took too long, disappointed",negative,m_8994,d_31922,0,1,271.32,B2C,express
ORD109037,BlueDart,Delhi-NCR,06/15/24 9:54,2W,0.64,6.64,114.6,delayed,5,1,Driver cancelled multiple times Quick response from support.,negative,m_5832,d_12764,0,0,150.45,B2C,standard
ORD109145,Shadowfax,Hyderabad,08/03/25 23:44,2W,7.81,2.71,92.28,delivered,32.7,5,Driver was polite and on time Expected better.,positive,m_5314,d_52431,0,0,50,B2C,express
ORD104447,BlueDart,Calicut,04/15/24 11:42,2W,10.27,2.9,140.59,delivered,47.8,5,"Excellent service, will use again Expected better.",positive,m_8160,d_34134,0,1,139.24,B2B,standard
ORD111019,DTDC,Nagpur,05/08/24 9:56,2W,23.39,6.52,186.26,delayed,110.9,1,"Delivery took too long, disappointed Expected better.",negative,m_1591,d_91784,0,0,1025.84,B2C,express
ORD106743,Shiprocket,Ahmedabad,10/23/25 10:22,2W,0.58,2.08,46.63,delayed,6.8,2,Package was damaged on arrival,negative,m_1585,d_39349,1,0,872.75,B2B,scheduled
ORD107502,Delhivery,Rajkot,11/16/24 18:26,Mini-Truck,0.3,4.86,99.14,delayed,5,3,"No issues, nothing special",neutral,m_8071,d_12764,1,1,156.39,B2C,scheduled
ORD103100,Delhivery,Hyderabad,09/24/24 20:13,Van,5.85,0.48,87.5,delayed,26.9,1,Driver cancelled multiple times.,negative,m_2061,d_86865,0,0,2188.21,B2C,standard
ORD103299,Shiprocket,Chandigarh,02/05/24 9:22,2W,2.86,6.01,78.95,delayed,19.8,4,Driver was polite and on time,positive,m_8709,d_76711,0,0,785.26,B2C,standard
ORD106245,Delhivery,Rajkot,10/12/25 8:22,Tempo,0.88,4.09,98.63,delayed,13.9,4,Driver was polite and on time Expected better.,positive,m_4929,d_33398,0,0,50,B2C,standard
ORD108292,DTDC,Indore,06/07/25 20:11,Tempo,1.58,5.01,94.16,delayed,7.2,2,Driver cancelled multiple times,negative,m_6359,d_91016,0,0,474.05,B2B,express
ORD107566,Delhivery,Pune,09/02/24 22:52,Van,2.91,1.52,82.62,delayed,13.8,4,Package arrived in perfect condition.,positive,m_1031,d_89967,1,0,105.34,B2C,express
ORD103431,Shiprocket,Nagpur,11/14/24 23:59,2W,24.3,6.64,174.83,delayed,114.5,1,"Delivery took too long, disappointed",negative,m_7282,d_62990,0,1,1328.07,B2B,scheduled
ORD107118,Shiprocket,Jaipur,07/05/25 19:39,Mini-Truck,5.38,0.12,72.7,delayed,48.7,2,Package was damaged on arrival,negative,m_5178,d_95920,1,0,1322.93,B2C,standard
ORD106805,Shadowfax,Surat,08/28/25 10:40,2W,4.04,2.22,69.13,delayed,24.7,1,"Delivery took too long, disappointed Expected better.",negative,m_6495,d_54006,0,0,1585.34,B2C,standard
ORD101261,Shiprocket,Vadodara,04/08/24 13:40,Mini-Truck,0.52,2.83,69.66,delayed,12.7,2,"Very poor service, won't recommend",negative,m_3534,d_31154,1,0,607.88,B2C,express
ORD100647,Shadowfax,Nagpur,09/21/25 23:27,Tempo,0.8,2.44,80.89,delayed,5,4,"Quick delivery, very satisfied.",positive,m_5718,d_28180,1,0,1241.56,B2C,standard
ORD100019,Shadowfax,Thiruvananthapuram,03/14/24 0:36,Van,10.29,1.84,118.14,delayed,54.6,2,Package was damaged on arrival Expected better.,negative,m_6329,d_11706,1,0,1915.27,B2B,express
ORD105608,Shiprocket,Jaipur,11/03/24 1:18,2W,12.33,5.3,119.53,delayed,58.4,1,"Order lost, support unhelpful Quick response from support.",negative,m_6781,d_50411,0,1,1140.03,B2C,standard
ORD102145,DTDC,Delhi-NCR,04/28/24 19:23,Van,5.63,7.07,137.15,delayed,23,4,"Quick delivery, very satisfied.",positive,m_3436,d_77702,0,0,87.28,B2C,standard
ORD106920,Delhivery,Tiruppur,10/03/25 18:03,Mini-Truck,5.14,3.37,126.73,delayed,25.2,2,"Order lost, support unhelpful Quick response from support.",negative,m_6566,d_99945,0,0,306.15,B2B,standard
ORD105922,BlueDart,Kanpur,05/12/24 8:59,2W,23.01,4.53,229.61,delayed,85.7,2,Driver cancelled multiple times,negative,m_6640,d_32287,0,0,1699.41,B2C,standard
ORD109411,Shadowfax,Lucknow,11/09/25 2:20,Tempo,0.42,0.32,55.77,delayed,5,1,"Very poor service, won't recommend Expected better.",negative,m_3786,d_70318,0,1,2095.07,B2C,standard
ORD102791,Shadowfax,Chennai,03/19/25 11:56,Mini-Truck,5.91,0.93,95.23,delayed,36.3,1,"Delivery took too long, disappointed.",negative,m_4126,d_85191,0,0,1374.39,B2C,scheduled
ORD104954,Shadowfax,Ahmedabad,08/24/25 12:55,Truck,0.3,3.58,114.13,delayed,5.7,3,Package arrived late but ok,neutral,m_7132,d_64389,0,1,1452.54,B2C,express
ORD106727,Delhivery,Bengaluru,02/09/24 3:33,2W,3.98,1.93,70.77,delayed,24,1,Package was damaged on arrival,negative,m_2881,d_60112,0,0,3693.83,B2C,standard
ORD101905,DTDC,Pune,04/26/25 11:11,2W,12.73,3.94,116.19,delayed,53.4,1,Package was damaged on arrival.,negative,m_5695,d_21628,0,0,694.63,B2C,express
ORD102021,Shiprocket,Surat,04/08/25 3:54,Tempo,13.95,3.43,174.35,delayed,122,3,Standard service,neutral,m_4974,d_70451,0,0,76.61,B2C,standard
ORD105357,Delhivery,Pune,03/20/25 4:12,Van,4.58,0.31,75.75,delayed,20.6,3,Average experience Quick response from support.,neutral,m_2876,d_19134,0,0,717.11,B2B,standard
ORD103501,Porter,Chandigarh,03/21/25 16:22,Mini-Truck,1.3,0.72,60.5,delayed,5,3,Package arrived late but ok.,neutral,m_9428,d_99861,1,0,388.02,B2C,standard
ORD101369,Delhivery,Jaipur,07/24/24 17:39,2W,3.21,0.25,59.04,delayed,5,3,"No issues, nothing special",neutral,m_4965,d_59935,0,0,203.61,B2C,standard
ORD104767,Porter,Thiruvananthapuram,08/12/24 14:16,Van,4.35,1.84,90.94,delayed,19.2,1,"Order lost, support unhelpful Quick response from support.",negative,m_2146,d_51361,0,0,275.62,B2C,standard
ORD101368,Delhivery,Delhi-NCR,12/18/25 20:57,Mini-Truck,0.97,1.27,66.38,delayed,8.6,1,Driver cancelled multiple times Quick response from support.,negative,m_4449,d_56633,0,0,320.92,B2C,standard
ORD109373,Porter,Hyderabad,09/26/24 14:26,2W,12.01,3.59,124.99,delayed,52.4,1,"Delivery took too long, disappointed Expected better.",negative,m_6242,d_37331,0,0,449.94,B2C,express
ORD109784,DTDC,Mumbai,09/03/25 18:28,2W,45.09,2.24,283.04,delayed,179.1,2,Package was damaged on arrival,negative,m_8623,d_86412,0,1,334.69,B2B,standard
ORD101941,Delhivery,Ahmedabad,07/31/25 11:08,2W,1.5,1.43,58.08,delayed,5,3,Package arrived late but ok Quick response from support.,neutral,m_2730,d_29226,0,0,2360.6,B2C,standard
ORD107588,DTDC,Lucknow,12/25/24 18:07,Tempo,0.65,3.79,95.79,delayed,6.4,2,"Delivery took too long, disappointed Expected better.",negative,m_1132,d_23810,0,1,160.86,B2C,standard
ORD101978,Porter,Thiruvananthapuram,05/16/25 2:26,Van,4.74,0.28,73.98,delayed,35.6,3,Package arrived late but ok,neutral,m_8587,d_72483,0,1,3595.68,B2C,standard
ORD108726,DTDC,Chennai,03/14/24 5:32,Tempo,2.28,12.07,166.75,delayed,26.2,3,"No issues, nothing special",neutral,m_9293,d_11975,1,0,2004.95,B2B,standard
ORD105364,DTDC,Pune,05/19/24 13:13,Mini-Truck,7.62,2.03,109.44,delayed,43.6,2,Package was damaged on arrival.,negative,m_7724,d_44289,1,0,1213.21,B2C,standard
ORD103366,Delhivery,Coimbatore,01/31/25 3:45,2W,0.43,1.02,48.59,delayed,5,3,Average experience.,neutral,m_9578,d_79992,0,0,1593.48,B2C,standard
ORD106618,DTDC,Delhi-NCR,01/30/24 6:30,2W,5.43,1.92,71.12,delayed,19.7,1,Driver cancelled multiple times,negative,m_8176,d_43053,1,0,662.36,B2B,standard
ORD107113,Shiprocket,Vadodara,01/08/25 8:44,Van,5.78,0.45,73.51,delayed,33.2,2,"Order lost, support unhelpful Expected better.",negative,m_8223,d_64149,1,0,943.86,B2C,scheduled
ORD105046,BlueDart,Pune,01/05/25 14:19,Van,4.09,3.82,124.51,delayed,5,2,"Very poor service, won't recommend Quick response from support.",negative,m_9961,d_40273,1,0,638.64,B2C,standard
ORD103889,Porter,Coimbatore,11/21/24 21:12,Mini-Truck,3.62,5.15,124.13,delayed,12.6,1,"Delivery took too long, disappointed.",negative,m_6675,d_37058,0,0,2753.89,B2C,express
ORD103372,DTDC,Pune,01/04/25 2:38,Tempo,10.69,6.95,170.57,delayed,79.3,2,"Order lost, support unhelpful.",negative,m_3226,d_72979,0,0,3646.69,B2B,standard
ORD104553,Delhivery,Bengaluru,01/29/24 19:21,2W,3.78,0.5,62.17,delayed,11.6,3,Package arrived late but ok Quick response from support.,neutral,m_6083,d_24093,0,0,291.65,B2C,standard
ORD111192,Shadowfax,Lucknow,05/06/25 3:43,2W,47.7,1.76,287.9,delayed,217.2,3,Average experience Quick response from support.,neutral,m_2212,d_12428,0,0,600.26,B2B,standard
ORD103045,Shadowfax,Thiruvananthapuram,08/21/24 5:35,2W,1.23,3.75,68.57,delayed,25.5,2,"Order lost, support unhelpful Expected better.",negative,m_6433,d_42691,0,0,416.54,B2C,standard
ORD104810,Shiprocket,Tiruppur,05/10/24 21:38,2W,1.51,4.87,66.64,delayed,5,1,Package was damaged on arrival.,negative,m_9861,d_82306,0,0,682.26,B2C,standard
ORD102333,Shadowfax,Jaipur,10/31/25 14:27,2W,6.07,1.53,77.73,delayed,28.1,3,Package arrived late but ok.,neutral,m_7179,d_50889,0,1,3322.5,B2C,standard
ORD100839,BlueDart,Mumbai,05/24/25 19:48,Mini-Truck,0.77,1.96,97.27,delayed,8.8,3,Delivery was okay Quick response from support.,neutral,m_8435,d_91059,0,0,155.22,B2C,standard
ORD105262,Shiprocket,Calicut,07/04/25 2:13,Mini-Truck,3.69,3.42,95.51,delayed,27.9,4,"Quick delivery, very satisfied.",positive,m_5735,d_67855,1,1,204.08,B2C,standard
ORD108516,Shadowfax,Hyderabad,04/08/24 10:29,2W,9.28,0.38,90,delayed,30.6,3,Standard service,neutral,m_5565,d_88535,0,0,562.01,B2C,standard
ORD110904,DTDC,Kanpur,09/07/25 23:43,2W,28.42,2.35,173.46,delayed,111.4,3,"No issues, nothing special",neutral,m_9630,d_51427,1,0,303.01,B2B,scheduled
ORD101434,Shadowfax,Mumbai,09/30/25 6:24,2W,3.54,2.1,68.56,delayed,5,3,"No issues, nothing special Quick response from support.",neutral,m_4162,d_52397,1,0,402.6,B2C,standard
ORD103857,Shiprocket,Chandigarh,07/19/25 14:15,Tempo,1.01,4.37,99.1,delayed,24.5,2,"Order lost, support unhelpful",negative,m_8055,d_20324,1,1,507.65,B2B,express
ORD104601,Shadowfax,Tiruppur,10/17/24 20:05,2W,1.96,5.41,80.19,delayed,17.3,1,Driver cancelled multiple times Expected better.,negative,m_8789,d_43628,1,0,930.93,B2C,standard
ORD102673,Delhivery,Jaipur,04/17/24 17:56,Tempo,2.49,0.98,78.77,delayed,19.6,2,"Delivery took too long, disappointed",negative,m_5254,d_20203,0,0,366.88,B2B,standard
ORD105180,BlueDart,Calicut,02/28/25 14:49,2W,6.32,3.26,117.84,delayed,19.9,4,Driver was polite and on time Quick response from support.,positive,m_7189,d_76752,1,0,905.88,B2B,express
ORD100487,Porter,Calicut,05/16/25 15:00,2W,0.3,0.84,43.14,delayed,5,2,"Very poor service, won't recommend.",negative,m_3105,d_20214,0,1,1019.23,B2C,standard
ORD105517,Delhivery,Indore,03/11/24 11:34,Mini-Truck,5.43,4.48,128.2,delayed,26.4,3,"No issues, nothing special Expected better.",neutral,m_2575,d_30837,1,1,123.86,B2B,express
ORD100533,Porter,Kolkata,12/30/25 12:55,Truck,1.15,1.23,86.53,delayed,5,1,Driver cancelled multiple times,negative,m_6083,d_99768,0,0,79.04,B2C,standard
ORD107602,Porter,Bengaluru,10/29/25 5:34,2W,4.36,4.06,89.5,delayed,20.3,1,Driver cancelled multiple times,negative,m_6365,d_36584,0,0,701.75,B2C,standard
ORD107606,BlueDart,Delhi-NCR,02/22/25 14:34,2W,3.94,0.29,82.68,delayed,14.8,1,"Delivery took too long, disappointed",negative,m_8356,d_83883,0,0,760.88,B2C,standard
ORD106081,Shadowfax,Chandigarh,02/03/26 19:56,2W,0.73,3.56,62.07,delayed,5,2,"Delivery took too long, disappointed.",negative,m_7070,d_87610,0,0,50,B2C,standard
ORD102960,Shiprocket,Pune,01/10/26 7:16,2W,5.86,0.13,54.32,delayed,49.8,4,"Excellent service, will use again Quick response from support.",positive,m_7167,d_17666,0,0,153.94,B2C,standard
ORD102183,Porter,Vadodara,04/11/25 14:27,2W,3.96,6.72,102.27,delayed,17.5,3,Package arrived late but ok Quick response from support.,neutral,m_2766,d_84350,0,0,604.52,B2C,standard
ORD110964,Shadowfax,Kolkata,09/08/25 17:35,Truck,35.94,3.47,451.5,delivered,326.4,3,"No issues, nothing special Quick response from support.",neutral,m_2417,d_49547,1,0,315.68,B2C,standard
ORD104168,Porter,Surat,12/26/25 15:13,2W,6.01,5.56,109.68,delayed,26.8,1,"Very poor service, won't recommend.",negative,m_5608,d_78350,1,0,795.99,B2C,express
ORD105719,Shadowfax,Tiruppur,10/05/24 22:12,2W,14.11,3.31,133.37,delayed,49.7,2,Package was damaged on arrival,negative,m_2024,d_32713,0,0,996.3,B2C,standard
ORD111203,Delhivery,Rajkot,08/06/24 4:50,Tempo,23.16,2.24,282.03,delayed,158,2,Package was damaged on arrival.,negative,m_8201,d_20807,0,1,1030.55,B2C,standard
ORD111555,Shiprocket,Tiruppur,10/14/24 9:11,2W,21.73,4.13,156.12,delayed,80.7,4,Driver was polite and on time Quick response from support.,positive,m_8684,d_72958,0,0,1212.3,B2C,standard
ORD107091,Porter,Lucknow,08/13/24 22:47,2W,2.79,7.63,104.23,delayed,24.4,2,"Very poor service, won't recommend",negative,m_3328,d_63523,1,1,914.43,B2C,standard
ORD109326,BlueDart,Tiruppur,05/30/25 4:52,Mini-Truck,1.48,0.21,75.49,delayed,8.8,3,Package arrived late but ok,neutral,m_6712,d_12110,0,0,3706.56,B2C,standard
ORD106714,Shadowfax,Calicut,02/28/24 13:00,Mini-Truck,3.3,3.49,96.93,delivered,11.3,4,"Quick delivery, very satisfied Expected better.",positive,m_6753,d_47448,1,0,351.97,B2C,standard
ORD100200,Shadowfax,Calicut,11/18/25 11:39,2W,6.39,3.67,97.97,delayed,9.1,2,"Very poor service, won't recommend Quick response from support.",negative,m_2383,d_34548,1,0,92.17,B2C,standard
ORD111772,DTDC,Indore,11/20/24 6:21,2W,49.35,4.34,318.41,delayed,198.5,1,"Very poor service, won't recommend",negative,m_3327,d_19872,0,1,560.53,B2C,standard
ORD102210,BlueDart,Thiruvananthapuram,08/19/25 7:58,Van,0.6,1.35,73.54,delayed,18.4,1,Driver cancelled multiple times,negative,m_1264,d_83875,0,0,119.89,B2C,express
ORD108251,BlueDart,Lucknow,11/27/25 23:17,Mini-Truck,1.77,0.77,87.8,delayed,24.1,1,Driver cancelled multiple times Quick response from support.,negative,m_7652,d_76441,0,0,1593.85,B2C,standard
ORD107838,Delhivery,Bengaluru,05/21/24 12:33,Mini-Truck,2.77,1.77,91.25,delayed,5,2,"Delivery took too long, disappointed Quick response from support.",negative,m_5266,d_93963,0,0,260.24,B2B,express
ORD109119,Delhivery,Rajkot,03/15/24 7:42,Van,15.35,6.73,226.37,delayed,93,2,"Very poor service, won't recommend.",negative,m_7050,d_81171,1,0,1056.31,B2B,express
ORD108761,BlueDart,Visakhapatnam,05/06/25 20:16,Mini-Truck,1.9,1.49,92.02,delayed,20,4,"Excellent service, will use again Expected better.",positive,m_1822,d_38814,0,1,962.37,B2C,express
ORD109117,DTDC,Visakhapatnam,09/28/25 18:52,2W,0.69,4.79,73.4,delayed,5,1,"Delivery took too long, disappointed.",negative,m_4199,d_38142,0,0,78.04,B2B,standard
ORD111718,Porter,Visakhapatnam,01/15/26 23:28,Van,41.26,0.14,308.29,delayed,225.8,3,Average experience.,neutral,m_3905,d_40436,0,1,948.84,B2B,scheduled
ORD102444,Porter,Chennai,08/01/24 14:17,2W,2.83,1.09,60.17,delayed,29.7,1,"Very poor service, won't recommend",negative,m_8589,d_30284,0,1,1259.78,B2C,standard
ORD103312,Porter,Kolkata,08/16/25 23:31,2W,7.74,8.86,131.98,delayed,24.9,2,"Order lost, support unhelpful",negative,m_4610,d_80253,0,1,2313.77,B2C,standard
ORD100218,Delhivery,Lucknow,01/25/26 3:18,2W,0.86,1.14,48.24,delayed,9,1,Driver cancelled multiple times Quick response from support.,negative,m_3351,d_40743,0,0,378.42,B2C,standard
ORD102615,BlueDart,Coimbatore,10/19/24 20:34,Truck,19.39,4.61,373.01,delayed,176.5,2,"Order lost, support unhelpful.",negative,m_6640,d_19132,1,0,90.17,B2C,standard
ORD108029,Shadowfax,Surat,03/09/24 17:03,2W,0.5,2.85,52.98,delayed,5,2,Package was damaged on arrival Expected better.,negative,m_6507,d_93777,1,1,102.18,B2C,standard
ORD103777,Porter,Calicut,03/29/25 4:39,Van,0.32,1.29,55.25,delayed,5,2,Package was damaged on arrival Expected better.,negative,m_7387,d_50669,1,1,761.59,B2C,standard
ORD104629,Shadowfax,Pune,06/09/24 22:17,2W,5.19,3.88,84.47,delayed,25,4,"Quick delivery, very satisfied.",positive,m_7220,d_62109,0,0,402.53,B2C,standard
ORD110736,Porter,Pune,07/16/24 0:31,2W,19.44,7.12,179.85,delayed,75.3,3,"No issues, nothing special",neutral,m_3170,d_28573,1,0,1223.69,B2C,standard
ORD109192,DTDC,Tiruppur,03/02/25 0:18,Mini-Truck,5.17,4.45,111.35,delayed,35.3,2,"Delivery took too long, disappointed Expected better.",negative,m_5595,d_28906,1,1,120.93,B2C,standard
ORD111998,Porter,Surat,01/24/25 2:30,Truck,54.51,2.3,569.01,delayed,475.9,2,"Very poor service, won't recommend Quick response from support.",negative,m_4261,d_83817,1,0,50,B2B,standard
ORD111751,DTDC,Chennai,01/19/25 0:42,2W,41.33,7.02,263.52,delivered,169.8,4,Driver was polite and on time Quick response from support.,positive,m_4209,d_97428,0,0,1586.23,B2B,standard
ORD107189,DTDC,Lucknow,01/28/26 4:39,2W,0.3,3.68,59.6,delayed,16.8,2,Package was damaged on arrival Expected better.,negative,m_7543,d_63378,0,1,445.62,B2C,express
ORD111590,Shadowfax,Mumbai,01/28/26 0:31,Mini-Truck,16.34,4.29,202.85,delayed,91.9,4,Package arrived in perfect condition.,positive,m_3813,d_65806,0,0,345.81,B2C,standard
ORD101670,Shadowfax,Surat,09/03/24 4:59,Mini-Truck,1.8,1.88,69.78,delayed,23.1,3,Delivery was okay.,neutral,m_3814,d_76712,0,0,684.9,B2C,standard
ORD101188,Shiprocket,Coimbatore,11/11/24 22:22,Tempo,2.95,4.25,101.51,delayed,26.9,3,Average experience Expected better.,neutral,m_4936,d_44896,1,1,193.07,B2C,standard
ORD101614,Delhivery,Kanpur,01/02/25 14:54,Mini-Truck,9.09,2.06,140.45,delayed,47.8,1,"Very poor service, won't recommend Expected better.",negative,m_7919,d_70908,0,1,50,B2C,express
ORD102340,Porter,Coimbatore,03/01/24 17:27,Tempo,0.3,4.7,102.82,delayed,17.8,2,"Delivery took too long, disappointed.",negative,m_4547,d_34243,0,0,64.96,B2C,standard
ORD105667,Shadowfax,Ahmedabad,07/29/24 7:17,Mini-Truck,4.97,4.75,130.53,delayed,26,1,"Delivery took too long, disappointed",negative,m_3532,d_71245,1,0,565.8,B2C,standard
ORD102873,DTDC,Chandigarh,01/02/25 22:48,Mini-Truck,0.69,0.85,54.02,returned,5,1,"Delivery took too long, disappointed Expected better.",negative,m_6421,d_17070,1,0,323.53,B2B,express
ORD105943,DTDC,Delhi-NCR,05/08/24 9:46,2W,1.47,2.23,55.66,delayed,15.2,2,Driver cancelled multiple times Expected better.,negative,m_6899,d_43953,0,0,1206.4,B2C,standard
ORD103017,Delhivery,Coimbatore,08/10/24 1:32,Truck,2.49,6.1,170.27,delayed,5.8,3,Package arrived late but ok,neutral,m_4339,d_27726,0,1,794.89,B2C,express
ORD104092,Delhivery,Delhi-NCR,07/21/24 19:10,2W,0.31,2.26,58.99,returned,6.4,1,"Very poor service, won't recommend Expected better.",negative,m_9610,d_31963,0,0,50,B2C,express
ORD103290,Delhivery,Indore,11/30/24 23:04,Van,1.04,6.86,118.19,delayed,11.4,3,Average experience Quick response from support.,neutral,m_7072,d_73034,1,1,50,B2C,standard
ORD100095,Porter,Chennai,05/09/25 0:01,2W,11.08,1.99,112.34,delayed,61,4,Driver was polite and on time,positive,m_7663,d_81818,1,0,1302.46,B2B,standard
ORD103403,Shiprocket,Calicut,03/29/25 11:39,2W,7.16,2.3,73.83,delayed,34.2,4,Package arrived in perfect condition Quick response from support.,positive,m_8202,d_51053,0,0,518.85,B2C,standard
ORD111577,Porter,Surat,12/24/25 10:22,Truck,19.6,4.01,298.51,delayed,170.8,4,"Excellent service, will use again",positive,m_2313,d_92879,1,0,948.14,B2C,standard
ORD107188,Porter,Chandigarh,09/04/25 9:27,Mini-Truck,0.3,1.75,70.48,delayed,5,1,Driver cancelled multiple times,negative,m_4810,d_47526,0,0,50,B2C,standard
ORD105802,BlueDart,Ahmedabad,09/03/24 16:35,2W,5.76,1.37,102.27,delayed,33,4,Package arrived in perfect condition Quick response from support.,positive,m_6378,d_51733,0,0,1615.2,B2C,express
ORD103098,Porter,Lucknow,06/12/25 12:09,2W,1.97,2.21,62.63,delayed,8.2,1,Package was damaged on arrival.,negative,m_1585,d_15572,1,0,78.26,B2C,standard
ORD103418,Delhivery,Chennai,03/20/25 23:29,2W,6.19,1.48,75.43,delayed,15.8,2,"Very poor service, won't recommend Quick response from support.",negative,m_7395,d_35982,0,0,73.08,B2B,express
ORD107634,Delhivery,Lucknow,02/23/25 10:18,Van,2.29,8.16,138.55,delivered,7.8,3,Package arrived late but ok,neutral,m_8158,d_80062,0,1,928.09,B2C,standard
ORD111043,Shadowfax,Pune,07/03/25 4:36,2W,46.06,5.83,327.38,delayed,185.3,1,"Very poor service, won't recommend Quick response from support.",negative,m_6114,d_18870,0,0,319.64,B2C,standard
